SR_No,Date,DO_No,Customer_Name,Destination,Grade,Thick_mm,Width_mm,Length_mm,Planned_Qty,Despatched_Qty,Balance_to_Despatch_Qty,Weight_Tons,Priority_Level,Delivery_Deadline,Loading_Point_Code,Loading_Point_Name,Loading_Point_Lat,Loading_Point_Lng,Destination_Lat,Destination_Lng,Expected_Freight_Rate_INR,Customer_Payment_Terms_Days,Special_Requirements,Product_Value_INR,Preferred_Vehicle_Type
866,2025-12-31,DO-2026-01-100865,AM/NS India,"Mumbai, Maharashtra",MS A36,22.2,1800,2000,123,0,123,77.2,Critical,2026-01-15 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,59898,90,None,1271718,Covered
867,2025-12-26,DO-2026-01-100866,Lloyds Metals,Delhi NCR,CRS,25.1,1800,2500,72,0,72,63.8,High,2026-01-05 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,56202,90,Tarpaulin Cover,5103226,Covered
868,2025-12-26,DO-2026-01-100867,APL Apollo,Delhi NCR,CRS,12.3,1500,12000,117,0,117,203.3,Medium,2026-01-14 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,59749,90,Tarpaulin Cover,4856568,Open
869,2025-12-25,DO-2026-01-100868,Shyam Steel,"Pune, Maharashtra",HRS,27.3,1250,2500,111,0,111,74.3,Normal,2026-01-06 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,63769,90,None,5054911,Open
870,2025-12-26,DO-2026-01-100869,SRMB Steel,"Pune, Maharashtra",HRS,15.8,1250,6000,128,0,128,119.1,Low,2026-01-04 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,42278,60,Express Delivery,1746281,Open
871,2025-12-28,DO-2026-01-100870,Tata Steel Ltd,"Chennai, Tamil Nadu",Galvanized,24.2,1000,2000,95,0,95,36.1,Critical,2026-01-13 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,50978,30,None,1737693,Trailer
872,2025-12-29,DO-2026-01-100871,JSW Steel,"Chennai, Tamil Nadu",Galvanized,9.9,1500,3000,65,0,65,22.7,High,2026-01-11 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,33833,45,None,4287953,Trailer
873,2025-12-30,DO-2026-01-100872,SAIL Bokaro,"Bengaluru, Karnataka",TMT Fe500,26.4,1500,3000,24,0,24,22.4,Medium,2026-01-06 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,64033,30,None,3674679,Trailer
874,2025-12-24,DO-2026-01-100873,Hindalco Industries,"Bengaluru, Karnataka",TMT Fe500,24.6,1800,6000,26,0,26,54.2,Normal,2026-01-08 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,69077,90,Express Delivery,3915069,Flatbed
875,2025-12-31,DO-2026-01-100874,Vedanta Resources,"Hyderabad, Telangana",TMT Fe550,23.7,2000,2500,78,0,78,72.6,Low,2026-01-12 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,73711,90,Wooden Crating,4517111,Flatbed
876,2025-12-24,DO-2026-01-100875,NMDC Ltd,"Hyderabad, Telangana",TMT Fe550,24.5,1500,2000,37,0,37,21.3,Critical,2026-01-14 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,72867,90,None,4066831,Flatbed
877,2025-12-23,DO-2026-01-100876,Rashtriya Ispat Nigam,"Ahmedabad, Gujarat",GP Coil,16.1,1800,3000,61,0,61,41.6,High,2026-01-05 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,42853,30,Tarpaulin Cover,3340805,LCV
878,2025-12-30,DO-2026-01-100877,Essar Steel,"Ahmedabad, Gujarat",GP Coil,18.8,2000,2000,89,0,89,52.5,Medium,2026-01-13 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,67509,30,Insurance Mandatory,5126788,LCV
879,2026-01-01,DO-2026-01-100878,Jindal Steel,"Jaipur, Rajasthan",Color Coated,21.5,2000,2000,42,0,42,28.4,Normal,2026-01-14 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,66855,45,Insurance Mandatory,3056552,LCV
880,2026-01-01,DO-2026-01-100879,Bhushan Steel,"Jaipur, Rajasthan",Color Coated,7.4,2000,6000,118,0,118,82.3,Low,2026-01-16 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,66966,60,None,1127350,HCV
881,2025-12-27,DO-2026-01-100880,AM/NS India,"Lucknow, Uttar Pradesh",SS304,24.4,1000,3000,80,0,80,46.0,Critical,2026-01-06 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,59193,30,Express Delivery,3412396,HCV
882,2025-12-25,DO-2026-01-100881,Lloyds Metals,"Lucknow, Uttar Pradesh",SS304,8.7,1000,2000,66,0,66,9.0,High,2026-01-06 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,50700,45,None,1501858,HCV
883,2026-01-02,DO-2026-01-100882,APL Apollo,"Coimbatore, Tamil Nadu",SS316L,10.0,1800,2500,37,0,37,13.1,Medium,2026-01-13 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,53318,45,None,1240748,Covered
884,2025-12-27,DO-2026-01-100883,Shyam Steel,"Coimbatore, Tamil Nadu",SS316L,12.1,1500,2500,56,0,56,19.9,Normal,2026-01-09 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,48903,90,Express Delivery,1764738,Covered
885,2025-12-30,DO-2026-01-100884,SRMB Steel,"Surat, Gujarat",MS A36,7.3,2000,12000,24,0,24,33.0,Low,2026-01-11 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,65333,90,Express Delivery,3008947,Covered
886,2026-01-01,DO-2026-01-100885,Tata Steel Ltd,"Surat, Gujarat",MS A36,10.3,2000,6000,25,0,25,24.3,Critical,2026-01-11 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,33894,90,Tarpaulin Cover,906219,Open
887,2025-12-30,DO-2026-01-100886,JSW Steel,"Indore, Madhya Pradesh",CRS,16.4,2000,2000,52,0,52,26.8,High,2026-01-16 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,68353,45,None,4162032,Open
888,2025-12-31,DO-2026-01-100887,SAIL Bokaro,"Indore, Madhya Pradesh",CRS,4.2,2000,2500,75,0,75,12.4,Medium,2026-01-09 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,67418,45,Wooden Crating,4304693,Open
889,2025-12-26,DO-2026-01-100888,Hindalco Industries,"Mumbai, Maharashtra",HRS,16.4,1000,2000,134,0,134,34.5,Normal,2026-01-17 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,72680,60,Tarpaulin Cover,2154099,Trailer
890,2025-12-24,DO-2026-01-100889,Vedanta Resources,"Mumbai, Maharashtra",HRS,3.6,1800,3000,18,0,18,2.7,Low,2026-01-08 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,76564,90,Insurance Mandatory,2534711,Trailer
891,2025-12-31,DO-2026-01-100890,NMDC Ltd,Delhi NCR,Galvanized,23.9,1500,2000,92,0,92,51.8,Critical,2026-01-15 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,67002,30,None,4066057,Trailer
892,2025-12-29,DO-2026-01-100891,Rashtriya Ispat Nigam,Delhi NCR,Galvanized,5.2,1250,12000,107,0,107,65.5,High,2026-01-10 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,45818,60,Express Delivery,3624232,Flatbed
893,2025-12-30,DO-2026-01-100892,Essar Steel,"Pune, Maharashtra",TMT Fe500,8.8,1800,3000,99,0,99,36.9,Medium,2026-01-14 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,53078,60,None,3505299,Flatbed
894,2025-12-24,DO-2026-01-100893,Jindal Steel,"Pune, Maharashtra",TMT Fe500,25.8,1250,2000,20,0,20,10.1,Normal,2026-01-11 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,32280,30,Tarpaulin Cover,4215862,Flatbed
895,2025-12-25,DO-2026-01-100894,Bhushan Steel,"Chennai, Tamil Nadu",TMT Fe550,25.3,1800,6000,89,0,89,190.9,Low,2026-01-05 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,74539,30,None,4484413,LCV
896,2025-12-28,DO-2026-01-100895,AM/NS India,"Chennai, Tamil Nadu",TMT Fe550,5.2,1800,12000,104,0,104,91.7,Critical,2026-01-10 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,43612,30,None,3857816,LCV
897,2025-12-29,DO-2026-01-100896,Lloyds Metals,"Bengaluru, Karnataka",GP Coil,13.6,1250,2000,42,0,42,11.2,High,2026-01-14 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,55450,45,None,3293245,LCV
898,2025-12-28,DO-2026-01-100897,APL Apollo,"Bengaluru, Karnataka",GP Coil,20.7,1250,6000,121,0,121,147.5,Medium,2026-01-04 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,50399,90,Express Delivery,2503943,HCV
899,2025-12-29,DO-2026-01-100898,Shyam Steel,"Hyderabad, Telangana",Color Coated,7.1,1800,2000,18,0,18,3.6,Normal,2026-01-13 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,64789,90,None,2375462,HCV
900,2025-12-31,DO-2026-01-100899,SRMB Steel,"Hyderabad, Telangana",Color Coated,21.2,2000,12000,102,0,102,407.4,Low,2026-01-05 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,70545,45,Wooden Crating,1818967,HCV
901,2025-12-29,DO-2026-01-100900,Tata Steel Ltd,"Ahmedabad, Gujarat",SS304,26.3,1250,12000,51,0,51,157.9,Critical,2026-01-07 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,76432,30,Insurance Mandatory,2871655,Covered
902,2025-12-27,DO-2026-01-100901,JSW Steel,"Ahmedabad, Gujarat",SS304,16.6,1800,2000,105,0,105,49.3,High,2026-01-14 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,76112,30,Express Delivery,3459514,Covered
903,2026-01-01,DO-2026-01-100902,SAIL Bokaro,"Jaipur, Rajasthan",SS316L,24.0,1800,3000,73,0,73,74.3,Medium,2026-01-14 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,65966,90,None,5089065,Covered
904,2025-12-29,DO-2026-01-100903,Hindalco Industries,"Jaipur, Rajasthan",SS316L,3.1,1250,2000,115,0,115,7.0,Normal,2026-01-10 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,66892,90,None,4037150,Open
905,2025-12-30,DO-2026-01-100904,Vedanta Resources,"Lucknow, Uttar Pradesh",MS A36,10.7,2000,2000,42,0,42,14.1,Low,2026-01-15 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,59775,30,Express Delivery,2401522,Open
906,2026-01-02,DO-2026-01-100905,NMDC Ltd,"Lucknow, Uttar Pradesh",MS A36,10.6,1000,2000,39,0,39,6.5,Critical,2026-01-11 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,60308,30,Tarpaulin Cover,3554332,Open
907,2025-12-30,DO-2026-01-100906,Rashtriya Ispat Nigam,"Coimbatore, Tamil Nadu",CRS,8.5,1000,6000,125,0,125,50.0,High,2026-01-09 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,35567,60,None,2735949,Trailer
908,2026-01-01,DO-2026-01-100907,Essar Steel,"Coimbatore, Tamil Nadu",CRS,22.2,2000,6000,27,0,27,56.5,Medium,2026-01-14 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,61258,30,None,1259078,Trailer
909,2025-12-31,DO-2026-01-100908,Jindal Steel,"Surat, Gujarat",HRS,2.9,1500,2000,135,0,135,9.2,Normal,2026-01-04 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,60961,30,None,4372528,Trailer
910,2026-01-02,DO-2026-01-100909,Bhushan Steel,"Surat, Gujarat",HRS,4.6,1000,12000,26,0,26,11.3,Low,2026-01-08 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,56999,90,None,4198623,Flatbed
911,2025-12-26,DO-2026-01-100910,AM/NS India,"Indore, Madhya Pradesh",Galvanized,24.5,2000,2000,47,0,47,36.2,Critical,2026-01-10 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,62422,90,Express Delivery,1599580,Flatbed
912,2025-12-25,DO-2026-01-100911,Lloyds Metals,"Indore, Madhya Pradesh",Galvanized,18.9,1000,6000,61,0,61,54.3,High,2026-01-09 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,70522,45,None,853084,Flatbed
913,2025-12-24,DO-2026-01-100912,APL Apollo,"Mumbai, Maharashtra",TMT Fe500,20.5,2000,2500,94,0,94,75.6,Medium,2026-01-06 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,73770,60,None,4788270,LCV
914,2025-12-31,DO-2026-01-100913,Shyam Steel,"Mumbai, Maharashtra",TMT Fe500,18.1,1250,2500,110,0,110,48.8,Normal,2026-01-16 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,34888,30,None,4406159,LCV
915,2025-12-24,DO-2026-01-100914,SRMB Steel,Delhi NCR,TMT Fe550,27.0,1500,3000,83,0,83,79.2,Low,2026-01-12 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,41543,45,None,3626456,LCV
916,2025-12-24,DO-2026-01-100915,Tata Steel Ltd,Delhi NCR,TMT Fe550,11.6,1000,12000,55,0,55,60.1,Critical,2026-01-14 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,76453,45,None,5003929,HCV
917,2025-12-28,DO-2026-01-100916,JSW Steel,"Pune, Maharashtra",GP Coil,23.7,1000,6000,122,0,122,136.2,High,2026-01-07 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,45131,45,Wooden Crating,3615145,HCV
918,2025-12-28,DO-2026-01-100917,SAIL Bokaro,"Pune, Maharashtra",GP Coil,19.4,1800,12000,42,0,42,138.2,Medium,2026-01-17 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,69906,60,Tarpaulin Cover,4262270,HCV
919,2025-12-26,DO-2026-01-100918,Hindalco Industries,"Chennai, Tamil Nadu",Color Coated,6.2,1800,2000,60,0,60,10.5,Normal,2026-01-07 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,32242,45,Tarpaulin Cover,4663593,Covered
920,2025-12-27,DO-2026-01-100919,Vedanta Resources,"Chennai, Tamil Nadu",Color Coated,7.5,1800,3000,97,0,97,30.8,Low,2026-01-07 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,58234,45,Wooden Crating,806416,Covered
921,2025-12-25,DO-2026-01-100920,NMDC Ltd,"Bengaluru, Karnataka",SS304,2.3,1500,2000,64,0,64,3.5,Critical,2026-01-05 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,41332,60,None,3769137,Covered
922,2025-12-29,DO-2026-01-100921,Rashtriya Ispat Nigam,"Bengaluru, Karnataka",SS304,27.4,1250,2500,23,0,23,15.5,High,2026-01-06 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,46348,60,Tarpaulin Cover,3600595,Open
923,2026-01-02,DO-2026-01-100922,Essar Steel,"Hyderabad, Telangana",SS316L,16.4,1250,2500,126,0,126,50.7,Medium,2026-01-06 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,49156,30,None,1901282,Open
924,2025-12-30,DO-2026-01-100923,Jindal Steel,"Hyderabad, Telangana",SS316L,19.0,1000,3000,66,0,66,29.5,Normal,2026-01-08 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,61897,45,None,3873500,Open
925,2025-12-27,DO-2026-01-100924,Bhushan Steel,"Ahmedabad, Gujarat",MS A36,6.5,2000,12000,102,0,102,124.9,Low,2026-01-15 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,36284,30,None,1847185,Trailer
926,2025-12-28,DO-2026-01-100925,AM/NS India,"Ahmedabad, Gujarat",MS A36,6.9,2000,6000,119,0,119,77.3,Critical,2026-01-09 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,71292,90,Insurance Mandatory,2801431,Trailer
927,2025-12-30,DO-2026-01-100926,Lloyds Metals,"Jaipur, Rajasthan",CRS,3.2,2000,12000,135,0,135,81.4,High,2026-01-17 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,67092,60,Wooden Crating,3498784,Trailer
928,2025-12-25,DO-2026-01-100927,APL Apollo,"Jaipur, Rajasthan",CRS,3.4,1500,2500,49,0,49,4.9,Medium,2026-01-13 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,64046,45,Tarpaulin Cover,4698243,Flatbed
929,2025-12-25,DO-2026-01-100928,Shyam Steel,"Lucknow, Uttar Pradesh",HRS,19.3,1000,2500,119,0,119,45.1,Normal,2026-01-10 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,74275,60,None,4644556,Flatbed
930,2025-12-26,DO-2026-01-100929,SRMB Steel,"Lucknow, Uttar Pradesh",HRS,10.4,1500,12000,40,0,40,58.8,Low,2026-01-15 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,64426,90,None,4113379,Flatbed
931,2025-12-30,DO-2026-01-100930,Tata Steel Ltd,"Coimbatore, Tamil Nadu",Galvanized,26.0,2000,2000,99,0,99,80.8,Critical,2026-01-07 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,45303,90,Express Delivery,4071049,LCV
932,2025-12-31,DO-2026-01-100931,JSW Steel,"Coimbatore, Tamil Nadu",Galvanized,10.0,1800,12000,45,0,45,76.3,High,2026-01-17 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,56517,60,Tarpaulin Cover,1876844,LCV
933,2025-12-28,DO-2026-01-100932,SAIL Bokaro,"Surat, Gujarat",TMT Fe500,4.2,1800,12000,114,0,114,81.2,Medium,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,70270,30,None,3571709,LCV
934,2025-12-28,DO-2026-01-100933,Hindalco Industries,"Surat, Gujarat",TMT Fe500,13.7,1800,6000,72,0,72,83.6,Normal,2026-01-16 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,64606,60,None,957351,HCV
935,2025-12-28,DO-2026-01-100934,Vedanta Resources,"Indore, Madhya Pradesh",TMT Fe550,13.5,1500,2000,40,0,40,12.7,Low,2026-01-05 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,51301,30,Wooden Crating,2660434,HCV
936,2025-12-25,DO-2026-01-100935,NMDC Ltd,"Indore, Madhya Pradesh",TMT Fe550,5.1,1500,2000,30,0,30,3.6,Critical,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,53873,45,Tarpaulin Cover,2847350,HCV
937,2025-12-24,DO-2026-01-100936,Rashtriya Ispat Nigam,"Mumbai, Maharashtra",GP Coil,21.4,1500,2500,56,0,56,35.3,High,2026-01-06 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,67594,60,None,3262171,Covered
938,2025-12-24,DO-2026-01-100937,Essar Steel,"Mumbai, Maharashtra",GP Coil,23.4,1800,6000,54,0,54,107.1,Medium,2026-01-16 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,74946,30,None,5050394,Covered
939,2025-12-30,DO-2026-01-100938,Jindal Steel,Delhi NCR,Color Coated,26.7,1800,2500,115,0,115,108.5,Normal,2026-01-15 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,45754,90,None,4682062,Covered
940,2025-12-28,DO-2026-01-100939,Bhushan Steel,Delhi NCR,Color Coated,23.2,1500,2000,110,0,110,60.1,Low,2026-01-17 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,44310,90,Wooden Crating,4253819,Open
941,2025-12-28,DO-2026-01-100940,AM/NS India,"Pune, Maharashtra",SS304,13.4,2000,2000,44,0,44,18.5,Critical,2026-01-06 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,69847,45,None,831211,Open
942,2025-12-30,DO-2026-01-100941,Lloyds Metals,"Pune, Maharashtra",SS304,23.1,1500,3000,81,0,81,66.1,High,2026-01-10 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,59899,90,Wooden Crating,3263539,Open
943,2025-12-31,DO-2026-01-100942,APL Apollo,"Chennai, Tamil Nadu",SS316L,17.3,2000,2000,59,0,59,32.0,Medium,2026-01-06 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,53643,90,Insurance Mandatory,2462992,Trailer
944,2025-12-26,DO-2026-01-100943,Shyam Steel,"Chennai, Tamil Nadu",SS316L,3.7,1800,2500,68,0,68,8.9,Normal,2026-01-05 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,53550,90,Tarpaulin Cover,3305551,Trailer
945,2026-01-02,DO-2026-01-100944,SRMB Steel,"Bengaluru, Karnataka",MS A36,6.5,2000,2500,29,0,29,7.4,Low,2026-01-17 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,77155,90,None,2419322,Trailer
946,2025-12-30,DO-2026-01-100945,Tata Steel Ltd,"Bengaluru, Karnataka",MS A36,25.7,1800,3000,26,0,26,28.3,Critical,2026-01-07 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,51077,30,None,3842479,Flatbed
947,2025-12-27,DO-2026-01-100946,JSW Steel,"Hyderabad, Telangana",CRS,2.3,1500,6000,84,0,84,13.6,High,2026-01-06 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,39257,45,None,4761861,Flatbed
948,2025-12-30,DO-2026-01-100947,SAIL Bokaro,"Hyderabad, Telangana",CRS,3.8,1250,2500,113,0,113,10.5,Medium,2026-01-08 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,60324,90,None,3353100,Flatbed
949,2025-12-30,DO-2026-01-100948,Hindalco Industries,"Ahmedabad, Gujarat",HRS,7.3,1800,3000,93,0,93,28.8,Normal,2026-01-04 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,41351,90,None,4099041,LCV
950,2025-12-24,DO-2026-01-100949,Vedanta Resources,"Ahmedabad, Gujarat",HRS,23.0,2000,3000,95,0,95,102.9,Low,2026-01-11 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,62159,90,Tarpaulin Cover,1514224,LCV
951,2025-12-29,DO-2026-01-100950,NMDC Ltd,"Jaipur, Rajasthan",Galvanized,18.8,1800,3000,54,0,54,43.0,Critical,2026-01-10 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,72175,45,None,2256410,LCV
952,2025-12-27,DO-2026-01-100951,Rashtriya Ispat Nigam,"Jaipur, Rajasthan",Galvanized,18.1,1800,6000,133,0,133,204.1,High,2026-01-14 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,44022,30,None,1116284,HCV
953,2025-12-23,DO-2026-01-100952,Essar Steel,"Lucknow, Uttar Pradesh",TMT Fe500,25.0,1250,3000,48,0,48,35.3,Medium,2026-01-12 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,51129,30,Tarpaulin Cover,2572465,HCV
954,2025-12-28,DO-2026-01-100953,Jindal Steel,"Lucknow, Uttar Pradesh",TMT Fe500,14.8,2000,2000,134,0,134,62.3,Normal,2026-01-05 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,38895,60,None,2132770,HCV
955,2026-01-02,DO-2026-01-100954,Bhushan Steel,"Coimbatore, Tamil Nadu",TMT Fe550,7.4,1000,6000,50,0,50,17.4,Low,2026-01-05 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,73868,90,None,4099922,Covered
956,2025-12-29,DO-2026-01-100955,AM/NS India,"Coimbatore, Tamil Nadu",TMT Fe550,7.1,1000,2000,127,0,127,14.2,Critical,2026-01-05 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,40944,60,Tarpaulin Cover,4644373,Covered
957,2025-12-23,DO-2026-01-100956,Lloyds Metals,"Surat, Gujarat",GP Coil,14.0,1000,12000,80,0,80,105.5,High,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,60686,45,None,3091611,Covered
958,2026-01-01,DO-2026-01-100957,APL Apollo,"Surat, Gujarat",GP Coil,6.2,1000,12000,125,0,125,73.0,Medium,2026-01-06 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,51277,30,None,4028683,Open
959,2025-12-31,DO-2026-01-100958,Shyam Steel,"Indore, Madhya Pradesh",Color Coated,4.0,1000,3000,39,0,39,3.7,Normal,2026-01-11 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,55467,45,None,1038944,Open
960,2026-01-02,DO-2026-01-100959,SRMB Steel,"Indore, Madhya Pradesh",Color Coated,19.6,1250,6000,132,0,132,152.3,Low,2026-01-17 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,73601,30,None,3336411,Open
961,2025-12-27,DO-2026-01-100960,Tata Steel Ltd,"Mumbai, Maharashtra",SS304,3.4,1000,2000,74,0,74,4.0,Critical,2026-01-16 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,45221,45,None,2751021,Trailer
962,2026-01-02,DO-2026-01-100961,JSW Steel,"Mumbai, Maharashtra",SS304,4.4,1800,2000,43,0,43,5.3,High,2026-01-09 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,44592,30,None,1560366,Trailer
