DO_Number,Customer_Name,Destination,Weight_Tons,Recommended_Vehicle,Vehicle_ID,Vehicle_Type,Predicted_Profit_INR,Confidence_Score,Expected_Revenue,Estimated_Cost,Route,Distance_Km,ETA,Capacity_Utilization_%,Reasoning
DO-2026-01-100814,Vedanta Resources,"Indore, Madhya Pradesh",289.2,HIRE MARKET TRUCK,MARKET,Market,5008.8,Medium,41740,36731.2,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100815,NMDC Ltd,"Indore, Madhya Pradesh",58.2,HIRE MARKET TRUCK,MARKET,Market,4160.76,Medium,34673,30512.24,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100816,Rashtriya Ispat Nigam,"Mumbai, Maharashtra",22.1,HIRE MARKET TRUCK,MARKET,Market,5442.12,Medium,45351,39908.88,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100817,Essar Steel,"Mumbai, Maharashtra",242.7,HIRE MARKET TRUCK,MARKET,Market,5510.28,Medium,45919,40408.72,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100818,Jindal Steel,Delhi NCR,108.3,HIRE MARKET TRUCK,MARKET,Market,6424.56,Medium,53538,47113.44,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100819,Bhushan Steel,Delhi NCR,18.7,HIRE MARKET TRUCK,MARKET,Market,4477.44,Medium,37312,32834.56,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100820,AM/NS India,"Pune, Maharashtra",196.5,HIRE MARKET TRUCK,MARKET,Market,6430.68,Medium,53589,47158.32,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100821,Lloyds Metals,"Pune, Maharashtra",61.6,HIRE MARKET TRUCK,MARKET,Market,4222.8,Medium,35190,30967.2,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100822,APL Apollo,"Chennai, Tamil Nadu",40.4,HIRE MARKET TRUCK,MARKET,Market,5846.64,Medium,48722,42875.36,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100823,Shyam Steel,"Chennai, Tamil Nadu",1.8,HIRE MARKET TRUCK,MARKET,Market,7004.52,Medium,58371,51366.48,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100824,SRMB Steel,"Bengaluru, Karnataka",13.7,HIRE MARKET TRUCK,MARKET,Market,4872.48,Medium,40604,35731.52,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100825,Tata Steel Ltd,"Bengaluru, Karnataka",50.7,HIRE MARKET TRUCK,MARKET,Market,8268.0,Medium,68900,60632.0,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100826,JSW Steel,"Hyderabad, Telangana",82.6,HIRE MARKET TRUCK,MARKET,Market,4570.92,Medium,38091,33520.08,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100827,SAIL Bokaro,"Hyderabad, Telangana",47.8,HIRE MARKET TRUCK,MARKET,Market,8929.92,Medium,74416,65486.08,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100828,Hindalco Industries,"Ahmedabad, Gujarat",30.4,HIRE MARKET TRUCK,MARKET,Market,9221.64,Medium,76847,67625.36,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100829,Vedanta Resources,"Ahmedabad, Gujarat",65.8,HIRE MARKET TRUCK,MARKET,Market,7877.64,Medium,65647,57769.36,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100832,Essar Steel,"Lucknow, Uttar Pradesh",85.1,HIRE MARKET TRUCK,MARKET,Market,5924.52,Medium,49371,43446.48,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100833,Jindal Steel,"Lucknow, Uttar Pradesh",14.4,HIRE MARKET TRUCK,MARKET,Market,7251.48,Medium,60429,53177.52,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100834,Bhushan Steel,"Coimbatore, Tamil Nadu",10.5,HIRE MARKET TRUCK,MARKET,Market,9012.48,Medium,75104,66091.52,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100835,AM/NS India,"Coimbatore, Tamil Nadu",87.6,HIRE MARKET TRUCK,MARKET,Market,4902.48,Medium,40854,35951.52,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100836,Lloyds Metals,"Surat, Gujarat",57.1,HIRE MARKET TRUCK,MARKET,Market,4981.44,Medium,41512,36530.56,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100837,APL Apollo,"Surat, Gujarat",10.0,HIRE MARKET TRUCK,MARKET,Market,4011.48,Medium,33429,29417.52,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100838,Shyam Steel,"Indore, Madhya Pradesh",192.8,HIRE MARKET TRUCK,MARKET,Market,7375.08,Medium,61459,54083.92,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100839,SRMB Steel,"Indore, Madhya Pradesh",12.1,HIRE MARKET TRUCK,MARKET,Market,7738.32,Medium,64486,56747.68,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100840,Tata Steel Ltd,"Mumbai, Maharashtra",115.3,HIRE MARKET TRUCK,MARKET,Market,4317.36,Medium,35978,31660.64,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100842,SAIL Bokaro,Delhi NCR,7.3,HIRE MARKET TRUCK,MARKET,Market,5665.32,Medium,47211,41545.68,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100843,Hindalco Industries,Delhi NCR,84.4,HIRE MARKET TRUCK,MARKET,Market,6909.96,Medium,57583,50673.04,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100844,Vedanta Resources,"Pune, Maharashtra",200.4,HIRE MARKET TRUCK,MARKET,Market,9271.8,Medium,77265,67993.2,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100845,NMDC Ltd,"Pune, Maharashtra",27.1,HIRE MARKET TRUCK,MARKET,Market,7111.32,Medium,59261,52149.68,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100846,Rashtriya Ispat Nigam,"Chennai, Tamil Nadu",6.7,HIRE MARKET TRUCK,MARKET,Market,9163.56,Medium,76363,67199.44,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100847,Essar Steel,"Chennai, Tamil Nadu",35.7,HIRE MARKET TRUCK,MARKET,Market,5622.72,Medium,46856,41233.28,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100848,Jindal Steel,"Bengaluru, Karnataka",33.4,HIRE MARKET TRUCK,MARKET,Market,5028.84,Medium,41907,36878.16,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100849,Bhushan Steel,"Bengaluru, Karnataka",26.2,HIRE MARKET TRUCK,MARKET,Market,4641.12,Medium,38676,34034.88,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100850,AM/NS India,"Hyderabad, Telangana",14.7,HIRE MARKET TRUCK,MARKET,Market,6137.28,Medium,51144,45006.72,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100851,Lloyds Metals,"Hyderabad, Telangana",80.4,HIRE MARKET TRUCK,MARKET,Market,4923.48,Medium,41029,36105.52,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100852,APL Apollo,"Ahmedabad, Gujarat",30.7,HIRE MARKET TRUCK,MARKET,Market,6095.04,Medium,50792,44696.96,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100853,Shyam Steel,"Ahmedabad, Gujarat",69.3,HIRE MARKET TRUCK,MARKET,Market,8005.32,Medium,66711,58705.68,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100854,SRMB Steel,"Jaipur, Rajasthan",133.3,HIRE MARKET TRUCK,MARKET,Market,9204.96,Medium,76708,67503.04,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100855,Tata Steel Ltd,"Jaipur, Rajasthan",24.9,HIRE MARKET TRUCK,MARKET,Market,6315.72,Medium,52631,46315.28,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100856,JSW Steel,"Lucknow, Uttar Pradesh",5.2,HIRE MARKET TRUCK,MARKET,Market,8807.16,Medium,73393,64585.84,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100857,SAIL Bokaro,"Lucknow, Uttar Pradesh",55.2,HIRE MARKET TRUCK,MARKET,Market,8640.36,Medium,72003,63362.64,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100858,Hindalco Industries,"Coimbatore, Tamil Nadu",137.5,HIRE MARKET TRUCK,MARKET,Market,7317.12,Medium,60976,53658.88,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100859,Vedanta Resources,"Coimbatore, Tamil Nadu",19.6,HIRE MARKET TRUCK,MARKET,Market,6470.52,Medium,53921,47450.48,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100860,NMDC Ltd,"Surat, Gujarat",68.7,HIRE MARKET TRUCK,MARKET,Market,8179.32,Medium,68161,59981.68,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100861,Rashtriya Ispat Nigam,"Surat, Gujarat",10.2,HIRE MARKET TRUCK,MARKET,Market,6230.28,Medium,51919,45688.72,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100862,Essar Steel,"Indore, Madhya Pradesh",14.1,HIRE MARKET TRUCK,MARKET,Market,6627.6,Medium,55230,48602.4,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100863,Jindal Steel,"Indore, Madhya Pradesh",34.3,HIRE MARKET TRUCK,MARKET,Market,8413.8,Medium,70115,61701.2,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100864,Bhushan Steel,"Mumbai, Maharashtra",90.6,HIRE MARKET TRUCK,MARKET,Market,5787.36,Medium,48228,42440.64,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100865,AM/NS India,"Mumbai, Maharashtra",77.2,HIRE MARKET TRUCK,MARKET,Market,7187.76,Medium,59898,52710.24,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100866,Lloyds Metals,Delhi NCR,63.8,HIRE MARKET TRUCK,MARKET,Market,6744.24,Medium,56202,49457.76,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100867,APL Apollo,Delhi NCR,203.3,HIRE MARKET TRUCK,MARKET,Market,7169.88,Medium,59749,52579.12,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100868,Shyam Steel,"Pune, Maharashtra",74.3,HIRE MARKET TRUCK,MARKET,Market,7652.28,Medium,63769,56116.72,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100869,SRMB Steel,"Pune, Maharashtra",119.1,HIRE MARKET TRUCK,MARKET,Market,5073.36,Medium,42278,37204.64,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100870,Tata Steel Ltd,"Chennai, Tamil Nadu",36.1,HIRE MARKET TRUCK,MARKET,Market,6117.36,Medium,50978,44860.64,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100871,JSW Steel,"Chennai, Tamil Nadu",22.7,HIRE MARKET TRUCK,MARKET,Market,4059.96,Medium,33833,29773.04,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100872,SAIL Bokaro,"Bengaluru, Karnataka",22.4,HIRE MARKET TRUCK,MARKET,Market,7683.96,Medium,64033,56349.04,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100873,Hindalco Industries,"Bengaluru, Karnataka",54.2,HIRE MARKET TRUCK,MARKET,Market,8289.24,Medium,69077,60787.76,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100874,Vedanta Resources,"Hyderabad, Telangana",72.6,HIRE MARKET TRUCK,MARKET,Market,8845.32,Medium,73711,64865.68,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100875,NMDC Ltd,"Hyderabad, Telangana",21.3,HIRE MARKET TRUCK,MARKET,Market,8744.04,Medium,72867,64122.96,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100876,Rashtriya Ispat Nigam,"Ahmedabad, Gujarat",41.6,HIRE MARKET TRUCK,MARKET,Market,5142.36,Medium,42853,37710.64,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100877,Essar Steel,"Ahmedabad, Gujarat",52.5,HIRE MARKET TRUCK,MARKET,Market,8101.08,Medium,67509,59407.92,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100878,Jindal Steel,"Jaipur, Rajasthan",28.4,HIRE MARKET TRUCK,MARKET,Market,8022.6,Medium,66855,58832.4,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100879,Bhushan Steel,"Jaipur, Rajasthan",82.3,HIRE MARKET TRUCK,MARKET,Market,8035.92,Medium,66966,58930.08,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100880,AM/NS India,"Lucknow, Uttar Pradesh",46.0,HIRE MARKET TRUCK,MARKET,Market,7103.16,Medium,59193,52089.84,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100881,Lloyds Metals,"Lucknow, Uttar Pradesh",9.0,HIRE MARKET TRUCK,MARKET,Market,6084.0,Medium,50700,44616.0,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100882,APL Apollo,"Coimbatore, Tamil Nadu",13.1,HIRE MARKET TRUCK,MARKET,Market,6398.16,Medium,53318,46919.84,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100883,Shyam Steel,"Coimbatore, Tamil Nadu",19.9,HIRE MARKET TRUCK,MARKET,Market,5868.36,Medium,48903,43034.64,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100884,SRMB Steel,"Surat, Gujarat",33.0,HIRE MARKET TRUCK,MARKET,Market,7839.96,Medium,65333,57493.04,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100886,JSW Steel,"Indore, Madhya Pradesh",26.8,HIRE MARKET TRUCK,MARKET,Market,8202.36,Medium,68353,60150.64,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100887,SAIL Bokaro,"Indore, Madhya Pradesh",12.4,HIRE MARKET TRUCK,MARKET,Market,8090.16,Medium,67418,59327.84,"LP-VSP-06 -> Indore, Madhya Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100888,Hindalco Industries,"Mumbai, Maharashtra",34.5,HIRE MARKET TRUCK,MARKET,Market,8721.6,Medium,72680,63958.4,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100889,Vedanta Resources,"Mumbai, Maharashtra",2.7,HIRE MARKET TRUCK,MARKET,Market,9187.68,Medium,76564,67376.32,"LP-JAM-01 -> Mumbai, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100890,NMDC Ltd,Delhi NCR,51.8,HIRE MARKET TRUCK,MARKET,Market,8040.24,Medium,67002,58961.76,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100891,Rashtriya Ispat Nigam,Delhi NCR,65.5,HIRE MARKET TRUCK,MARKET,Market,5498.16,Medium,45818,40319.84,LP-JAM-01 -> Delhi NCR,N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100892,Essar Steel,"Pune, Maharashtra",36.9,HIRE MARKET TRUCK,MARKET,Market,6369.36,Medium,53078,46708.64,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100893,Jindal Steel,"Pune, Maharashtra",10.1,HIRE MARKET TRUCK,MARKET,Market,3873.6,Medium,32280,28406.4,"LP-KOL-02 -> Pune, Maharashtra",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100894,Bhushan Steel,"Chennai, Tamil Nadu",190.9,HIRE MARKET TRUCK,MARKET,Market,8944.68,Medium,74539,65594.32,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100895,AM/NS India,"Chennai, Tamil Nadu",91.7,HIRE MARKET TRUCK,MARKET,Market,5233.44,Medium,43612,38378.56,"LP-KOL-02 -> Chennai, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100897,APL Apollo,"Bengaluru, Karnataka",147.5,HIRE MARKET TRUCK,MARKET,Market,6047.88,Medium,50399,44351.12,"LP-DUR-03 -> Bengaluru, Karnataka",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100898,Shyam Steel,"Hyderabad, Telangana",3.6,HIRE MARKET TRUCK,MARKET,Market,7774.68,Medium,64789,57014.32,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100899,SRMB Steel,"Hyderabad, Telangana",407.4,HIRE MARKET TRUCK,MARKET,Market,8465.4,Medium,70545,62079.6,"LP-DUR-03 -> Hyderabad, Telangana",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100900,Tata Steel Ltd,"Ahmedabad, Gujarat",157.9,HIRE MARKET TRUCK,MARKET,Market,9171.84,Medium,76432,67260.16,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100901,JSW Steel,"Ahmedabad, Gujarat",49.3,HIRE MARKET TRUCK,MARKET,Market,9133.44,Medium,76112,66978.56,"LP-RKL-04 -> Ahmedabad, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100902,SAIL Bokaro,"Jaipur, Rajasthan",74.3,HIRE MARKET TRUCK,MARKET,Market,7915.92,Medium,65966,58050.08,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100903,Hindalco Industries,"Jaipur, Rajasthan",7.0,HIRE MARKET TRUCK,MARKET,Market,8027.04,Medium,66892,58864.96,"LP-RKL-04 -> Jaipur, Rajasthan",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100904,Vedanta Resources,"Lucknow, Uttar Pradesh",14.1,HIRE MARKET TRUCK,MARKET,Market,7173.0,Medium,59775,52602.0,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100905,NMDC Ltd,"Lucknow, Uttar Pradesh",6.5,HIRE MARKET TRUCK,MARKET,Market,7236.96,Medium,60308,53071.04,"LP-BHI-05 -> Lucknow, Uttar Pradesh",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100906,Rashtriya Ispat Nigam,"Coimbatore, Tamil Nadu",50.0,HIRE MARKET TRUCK,MARKET,Market,4268.04,Medium,35567,31298.96,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100907,Essar Steel,"Coimbatore, Tamil Nadu",56.5,HIRE MARKET TRUCK,MARKET,Market,7350.96,Medium,61258,53907.04,"LP-BHI-05 -> Coimbatore, Tamil Nadu",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100908,Jindal Steel,"Surat, Gujarat",9.2,HIRE MARKET TRUCK,MARKET,Market,7315.32,Medium,60961,53645.68,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
DO-2026-01-100909,Bhushan Steel,"Surat, Gujarat",11.3,HIRE MARKET TRUCK,MARKET,Market,6839.88,Medium,56999,50159.12,"LP-VSP-06 -> Surat, Gujarat",N/A,TBD,N/A,No suitable owned/attached vehicle available. Market hire recommended.
